date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-02-04,10:04:06.738,51.701495,39.181572,0.0,167.3000030517578,0.0,0,1.10,146.46,1.40,0.04,5.86,0.00,2.57,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:06.738,51.701495,39.181572,0.0,167.3000030517578,0.0,0,1.10,146.46,1.40,0.04,5.86,0.00,2.57,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:06.738,51.701495,39.181572,0.0,167.3000030517578,0.0,0,1.10,146.46,1.40,0.04,5.86,0.00,2.57,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:06.738,51.701495,39.181572,0.0,167.3000030517578,0.0,0,1.10,146.46,1.40,0.04,5.86,0.00,2.57,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:06.738,51.701495,39.181572,0.0,167.3000030517578,0.0,0,1.10,146.46,1.40,0.04,5.86,0.00,2.57,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:07.537,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.20,146.46,0.40,0.00,0.00,0.00,0.29,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:07.537,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.20,146.46,0.40,0.00,0.00,0.00,0.29,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:07.537,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.20,146.46,0.40,0.00,0.00,0.00,0.29,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:07.537,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.20,146.46,0.40,0.00,0.00,0.00,0.29,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:08.135,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.50,0.01,1.46,0.00,1.06,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:08.135,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.50,0.01,1.46,0.00,1.06,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:08.135,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.50,0.01,1.46,0.00,1.06,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:08.758,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,2.00,0.05,7.32,0.00,2.50,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:08.758,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,2.00,0.05,7.32,0.00,2.50,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:08.758,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,2.00,0.05,7.32,0.00,2.50,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:09.357,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.40,0.00,0.00,0.00,0.41,89,2,9271346,31,0,-1.28,0.00,,
2025-02-04,10:04:09.357,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.40,0.00,0.00,0.00,0.41,89,2,9271346,31,0,-1.28,0.00,,
2025-02-04,10:04:09.357,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.40,0.00,0.00,0.00,0.41,89,2,9271346,31,0,-1.28,0.00,,
2025-02-04,10:04:09.956,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.60,0.01,1.46,0.00,1.93,89,2,9271346,31,0,-1.26,0.00,,
2025-02-04,10:04:09.956,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.60,0.01,1.46,0.00,1.93,89,2,9271346,31,0,-1.26,0.00,,
2025-02-04,10:04:09.956,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.60,0.01,1.46,0.00,1.93,89,2,9271346,31,0,-1.26,0.00,,
2025-02-04,10:04:10.558,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.00,0.00,0.00,0.00,0.49,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:10.558,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.00,0.00,0.00,0.00,0.49,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:10.558,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.00,0.00,0.00,0.00,0.49,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:11.157,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.10,0.02,2.93,0.00,2.16,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:11.157,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.10,0.02,2.93,0.00,2.16,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:11.157,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.10,0.02,2.93,0.00,2.16,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:11.780,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.00,0.00,0.00,0.00,0.20,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:11.780,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.00,0.00,0.00,0.00,0.20,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:11.780,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.00,0.00,0.00,0.00,0.20,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:12.364,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.00,0.00,0.00,0.00,0.22,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:12.364,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.00,0.00,0.00,0.00,0.22,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:12.364,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.00,0.00,0.00,0.00,0.22,89,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:12.975,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,0.00,0.00,0.00,0.00,0.34,88,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:12.975,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,0.00,0.00,0.00,0.00,0.34,88,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:12.975,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,0.00,0.00,0.00,0.00,0.34,88,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:13.575,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.20,0.03,4.39,0.00,2.36,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:13.575,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.20,0.03,4.39,0.00,2.36,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:13.575,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.20,0.03,4.39,0.00,2.36,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:14.176,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.80,0.05,7.32,0.00,2.65,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:14.176,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.80,0.05,7.32,0.00,2.65,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:14.176,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.80,0.05,7.32,0.00,2.65,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:14.781,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.10,0.00,0.00,0.00,0.52,89,2,9271346,31,0,-1.28,0.00,,
2025-02-04,10:04:14.781,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.10,0.00,0.00,0.00,0.52,89,2,9271346,31,0,-1.28,0.00,,
2025-02-04,10:04:14.781,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.10,0.00,0.00,0.00,0.52,89,2,9271346,31,0,-1.28,0.00,,
2025-02-04,10:04:15.378,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.00,0.00,0.00,0.00,0.56,89,2,9271346,31,0,-1.30,0.00,,
2025-02-04,10:04:15.378,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.00,0.00,0.00,0.00,0.56,89,2,9271346,31,0,-1.30,0.00,,
2025-02-04,10:04:15.378,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.00,0.00,0.00,0.00,0.56,89,2,9271346,31,0,-1.30,0.00,,
2025-02-04,10:04:15.998,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.00,0.02,2.93,0.00,2.02,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:15.998,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.00,0.02,2.93,0.00,2.02,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:15.998,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.00,0.02,2.93,0.00,2.02,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:16.595,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.50,0.04,5.86,0.00,2.49,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:16.595,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.50,0.04,5.86,0.00,2.49,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:16.595,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.50,0.04,5.86,0.00,2.49,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:17.249,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.00,0.02,2.93,0.00,2.02,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:17.249,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.00,0.02,2.93,0.00,2.02,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:17.795,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.47,1.00,0.02,2.93,0.00,2.10,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:17.795,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.47,1.00,0.02,2.93,0.00,2.10,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:17.795,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.47,1.00,0.02,2.93,0.00,2.10,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:18.424,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.90,0.02,2.93,0.00,1.94,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:18.424,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.90,0.02,2.93,0.00,1.94,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:18.424,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,0.90,0.02,2.93,0.00,1.94,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:19.015,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.89,89,2,9271346,31,0,-1.30,0.00,,
2025-02-04,10:04:19.015,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.89,89,2,9271346,31,0,-1.30,0.00,,
2025-02-04,10:04:19.015,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.89,89,2,9271346,31,0,-1.30,0.00,,
2025-02-04,10:04:19.615,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,2.10,0.06,8.79,0.00,2.78,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:19.615,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,2.10,0.06,8.79,0.00,2.78,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:19.615,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,2.10,0.06,8.79,0.00,2.78,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:20.216,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.60,0.04,5.86,0.00,2.49,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:20.216,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.60,0.04,5.86,0.00,2.49,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:20.216,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.60,0.04,5.86,0.00,2.49,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:20.816,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,2.50,0.07,10.25,0.00,2.92,88,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:20.816,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,2.50,0.07,10.25,0.00,2.92,88,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:20.816,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,2.50,0.07,10.25,0.00,2.92,88,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:21.435,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.50,0.07,10.25,0.00,2.96,89,2,9271346,31,0,-1.34,0.00,,
2025-02-04,10:04:21.435,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.50,0.07,10.25,0.00,2.96,89,2,9271346,31,0,-1.34,0.00,,
2025-02-04,10:04:21.435,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.50,0.07,10.25,0.00,2.96,89,2,9271346,31,0,-1.34,0.00,,
2025-02-04,10:04:22.017,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.50,0.04,5.86,0.00,2.40,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:22.017,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.50,0.04,5.86,0.00,2.40,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:22.017,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.50,0.04,5.86,0.00,2.40,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:22.635,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.30,0.03,4.39,0.00,2.25,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:22.635,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.30,0.03,4.39,0.00,2.25,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:22.635,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.30,0.03,4.39,0.00,2.25,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:23.234,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.96,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:23.234,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.96,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:23.234,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.96,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:23.836,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.84,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:23.836,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.84,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:23.836,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.84,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:24.437,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.80,0.01,1.46,0.00,1.78,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:24.437,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.80,0.01,1.46,0.00,1.78,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:24.437,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.80,0.01,1.46,0.00,1.78,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:25.039,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,0.40,0.01,1.46,0.00,1.26,88,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:25.039,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,0.40,0.01,1.46,0.00,1.26,88,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:25.039,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,0.40,0.01,1.46,0.00,1.26,88,2,9271346,31,0,-1.29,0.00,,
2025-02-04,10:04:25.656,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.30,0.00,0.00,0.00,0.92,89,2,9271346,31,0,-1.30,0.00,,
2025-02-04,10:04:25.656,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.30,0.00,0.00,0.00,0.92,89,2,9271346,31,0,-1.30,0.00,,
2025-02-04,10:04:25.656,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.30,0.00,0.00,0.00,0.92,89,2,9271346,31,0,-1.30,0.00,,
2025-02-04,10:04:26.304,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.20,0.03,4.39,0.00,2.30,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:26.304,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.20,0.03,4.39,0.00,2.30,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:26.304,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.20,0.03,4.39,0.00,2.30,89,2,9271346,31,0,-1.33,0.00,,
2025-02-04,10:04:26.856,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.90,0.05,7.32,0.00,2.60,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:26.856,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.90,0.05,7.32,0.00,2.60,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:26.856,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.46,1.90,0.05,7.32,0.00,2.60,89,2,9271346,31,0,-1.32,0.00,,
2025-02-04,10:04:27.457,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.90,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:27.457,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.90,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:27.457,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,0.90,0.02,2.93,0.00,1.90,89,2,9271346,31,0,-1.31,0.00,,
2025-02-04,10:04:28.076,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.20,0.06,8.79,0.00,2.81,89,2,9271346,32,0,-1.33,0.00,,
2025-02-04,10:04:28.076,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.20,0.06,8.79,0.00,2.81,89,2,9271346,32,0,-1.33,0.00,,
2025-02-04,10:04:28.076,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.20,0.06,8.79,0.00,2.81,89,2,9271346,32,0,-1.33,0.00,,
2025-02-04,10:04:28.720,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,1.40,0.03,4.39,0.00,2.40,88,2,9271346,32,0,-1.32,0.00,,
2025-02-04,10:04:28.720,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,1.40,0.03,4.39,0.00,2.40,88,2,9271346,32,0,-1.32,0.00,,
2025-02-04,10:04:28.720,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.44,1.40,0.03,4.39,0.00,2.40,88,2,9271346,32,0,-1.32,0.00,,
2025-02-04,10:04:29.509,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.30,0.07,10.25,0.00,3.01,89,2,9271346,32,0,-1.34,0.00,,
2025-02-04,10:04:29.509,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.30,0.07,10.25,0.00,3.01,89,2,9271346,32,0,-1.34,0.00,,
2025-02-04,10:04:29.509,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.30,0.07,10.25,0.00,3.01,89,2,9271346,32,0,-1.34,0.00,,
2025-02-04,10:04:29.509,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.30,0.07,10.25,0.00,3.01,89,2,9271346,32,0,-1.34,0.00,,
2025-02-04,10:04:30.077,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.43,2.20,0.06,8.79,0.00,2.85,88,2,9271346,32,0,-1.33,0.00,,
2025-02-04,10:04:30.077,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.43,2.20,0.06,8.79,0.00,2.85,88,2,9271346,32,0,-1.33,0.00,,
2025-02-04,10:04:30.077,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.43,2.20,0.06,8.79,0.00,2.85,88,2,9271346,32,0,-1.33,0.00,,
2025-02-04,10:04:30.711,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.50,0.04,5.86,0.00,2.56,89,2,9271346,32,0,-1.32,0.00,,
2025-02-04,10:04:30.711,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.50,0.04,5.86,0.00,2.56,89,2,9271346,32,0,-1.32,0.00,,
2025-02-04,10:04:30.711,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,1.50,0.04,5.86,0.00,2.56,89,2,9271346,32,0,-1.32,0.00,,
2025-02-04,10:04:31.294,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.30,0.07,10.25,0.00,2.88,89,2,9271346,32,0,-1.33,0.00,,
2025-02-04,10:04:31.294,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.30,0.07,10.25,0.00,2.88,89,2,9271346,32,0,-1.33,0.00,,
2025-02-04,10:04:31.294,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.30,0.07,10.25,0.00,2.88,89,2,9271346,32,0,-1.33,0.00,,
2025-02-04,10:04:31.895,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.90,0.09,13.18,0.00,3.01,89,2,9271346,32,0,-1.34,0.00,,
2025-02-04,10:04:31.895,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.90,0.09,13.18,0.00,3.01,89,2,9271346,32,0,-1.34,0.00,,
2025-02-04,10:04:31.895,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,146.45,2.90,0.09,13.18,0.00,3.01,89,2,9271346,32,0,-1.34,0.00,,
2025-02-04,10:04:32.498,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.20,146.44,4.70,0.21,30.75,0.00,4.38,88,2,9271346,32,0,-1.22,0.00,,
2025-02-04,10:04:32.498,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.20,146.44,4.70,0.21,30.75,0.00,4.38,88,2,9271346,32,0,-1.22,0.00,,
2025-02-04,10:04:32.498,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.20,146.44,4.70,0.21,30.75,0.00,4.38,88,2,9271346,32,0,-1.22,0.00,,
2025-02-04,10:04:33.101,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.80,146.45,0.70,0.01,1.46,0.00,1.38,89,2,9271346,32,0,-1.21,0.00,,
2025-02-04,10:04:33.101,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.80,146.45,0.70,0.01,1.46,0.00,1.38,89,2,9271346,32,0,-1.21,0.00,,
2025-02-04,10:04:33.101,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.80,146.45,0.70,0.01,1.46,0.00,1.38,89,2,9271346,32,0,-1.21,0.00,,
2025-02-04,10:04:33.719,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.20,146.44,2.10,0.05,7.32,0.00,2.61,88,2,9271346,32,0,-1.29,0.00,,
2025-02-04,10:04:33.719,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.20,146.44,2.10,0.05,7.32,0.00,2.61,88,2,9271346,32,0,-1.29,0.00,,
2025-02-04,10:04:33.719,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.20,146.44,2.10,0.05,7.32,0.00,2.61,88,2,9271346,32,0,-1.29,0.00,,
2025-02-04,10:04:34.316,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.10,146.45,5.80,0.23,33.68,0.00,3.88,89,3,9271347,32,0,-1.33,0.00,,
2025-02-04,10:04:34.316,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.10,146.45,5.80,0.23,33.68,0.00,3.88,89,3,9271347,32,0,-1.33,0.00,,
2025-02-04,10:04:34.316,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.10,146.45,5.80,0.23,33.68,0.00,3.88,89,3,9271347,32,0,-1.33,0.00,,
2025-02-04,10:04:34.905,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.90,146.41,8.60,0.56,81.99,0.00,6.48,88,3,9271347,32,0,-1.34,0.00,,
2025-02-04,10:04:34.905,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.90,146.41,8.60,0.56,81.99,0.00,6.48,88,3,9271347,32,0,-1.34,0.00,,
2025-02-04,10:04:34.905,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.90,146.41,8.60,0.56,81.99,0.00,6.48,88,3,9271347,32,0,-1.34,0.00,,
2025-02-04,10:04:35.519,51.701495,39.181572,0.0,167.3000030517578,0.0,0,3.60,146.43,0.50,0.02,2.93,0.00,4.60,88,3,9271347,32,0,-1.27,0.00,,
2025-02-04,10:04:35.519,51.701495,39.181572,0.0,167.3000030517578,0.0,0,3.60,146.43,0.50,0.02,2.93,0.00,4.60,88,3,9271347,32,0,-1.27,0.00,,
2025-02-04,10:04:35.519,51.701495,39.181572,0.0,167.3000030517578,0.0,0,3.60,146.43,0.50,0.02,2.93,0.00,4.60,88,3,9271347,32,0,-1.27,0.00,,
